@relation interchangingRBF

@attribute 0 numeric
@attribute 1 numeric
@attribute target {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
0.824214,0.285639,4
0.21479,0.571606,1
0.475873,-0.002039,7
0.912999,0.836901,2
0.931099,0.154253,8
0.031182,0.453916,13
0.777264,0.946208,5
0.957981,0.459839,3
0.662657,0.493945,9
0.197149,0.556778,1
0.966235,0.842463,2
0.947769,0.466165,3
0.458406,0.00942,7
0.46565,0.018118,7
0.206075,0.569719,1
0.183427,0.838984,0
0.931796,0.197926,8
0.941953,0.460021,3
0.641591,0.471297,9
0.430808,0.002842,7
0.374377,0.374908,6
0.45263,0.014165,7
0.025676,0.178356,11
0.198379,0.545029,1
0.708058,0.869888,5
0.371739,0.196242,10
0.849481,0.282736,4
0.44663,-0.00696,7
0.943459,0.841511,2
0.77455,0.655436,14
0.197514,0.546435,1
0.807781,0.286888,4
0.95564,0.84085,2
0.208577,0.564184,1
0.46231,0.010113,7
0.962967,0.457109,3
0.63154,0.159045,12
0.932121,0.191001,8
0.811602,0.283747,4
0.795154,0.268206,4
0.642543,0.443723,9
0.198393,0.846724,0
0.800452,0.617772,14
0.953532,0.842154,2
0.455769,0.013203,7
0.958107,0.463917,3
0.016542,0.160844,11
0.16203,0.830962,0
0.961234,0.160398,8
0.185776,0.841682,0
0.797881,0.621658,14
0.203036,0.560152,1
0.78533,0.638896,14
0.382205,0.216113,10
0.206224,0.563594,1
0.004671,0.48196,13
0.808315,0.275312,4
0.948447,0.461465,3
0.803519,0.28423,4
0.625618,0.452444,9
0.204621,0.851555,0
0.446166,0.017166,7
0.202562,0.849094,0
0.745598,0.982926,5
0.014506,0.203062,11
0.139896,0.816274,0
0.02939,0.163797,11
-0.013194,0.199684,11
0.023251,0.460517,13
0.803828,0.611617,14
0.628921,0.162057,12
0.385318,0.408646,6
0.210339,0.849239,0
-0.002765,0.188723,11
0.811982,0.291295,4
0.179352,0.835754,0
0.747317,0.965808,5
0.200149,0.556354,1
0.782995,0.642437,14
0.387658,0.396594,6
0.001213,0.477666,13
0.201633,0.851576,0
0.690167,0.489708,9
0.781859,0.642648,14
0.413604,0.234369,10
0.19294,0.559532,1
0.378504,0.246476,10
0.974132,0.84598,2
0.189513,0.840677,0
0.035818,0.447329,13
0.401813,0.448722,6
0.204986,0.57284,1
0.790769,0.259133,4
0.81503,0.271781,4
0.012427,0.181494,11
0.373872,0.379092,6
0.643152,0.138874,12
0.383462,0.462745,6
0.207071,0.560017,1
0.214409,0.566682,1
0.966327,0.845522,2
-0.008894,0.19327,11
0.384436,0.399826,6
0.800249,0.275433,4
0.816767,0.257031,4
0.411153,0.239035,10
0.184282,0.540067,1
0.216009,0.860799,0
0.93051,0.473343,3
0.378893,0.2038,10
0.93253,0.835519,2
0.646753,0.140187,12
-0.00985,0.172241,11
0.658177,0.139235,12
0.953766,0.182358,8
0.950752,0.83976,2
0.219151,0.863094,0
0.957051,0.456148,3
0.843947,0.272304,4
0.793496,0.624804,14
0.385759,0.415075,6
0.374854,0.420951,6
0.393634,0.423259,6
0.363143,0.177116,10
0.812202,0.27078,4
0.801284,0.27468,4
0.207106,0.853789,0
0.652396,0.473909,9
0.180367,0.838335,0
0.373752,0.420691,6
0.014282,0.468353,13
0.651775,0.451723,9
0.957604,0.842332,2
0.419634,0.248445,10
0.378926,0.40036,6
0.947442,0.15956,8
0.752907,0.933737,5
0.95237,0.146335,8
0.807772,0.269011,4
0.000956,0.48244,13
0.436636,-0.004255,7
-0.020765,0.211288,11
-0.015154,0.498035,13
0.749705,0.951224,5
0.947205,0.840638,2
0.644582,0.143063,12
0.819531,0.262705,4
0.836679,0.276412,4
0.646134,0.462083,9
0.455125,0.022655,7
0.398965,0.223129,10
0.812178,0.598434,14
0.807533,0.270077,4
0.924076,0.833085,2
0.785451,0.638438,14
0.452406,0.00197,7
0.951086,0.153533,8
0.660073,0.456236,9
0.008321,0.468763,13
-0.008031,0.495178,13
0.653672,0.455487,9
0.800265,0.267593,4
0.006492,0.195057,11
0.379821,0.378092,6
-0.026882,0.512527,13
0.972588,0.122875,8
0.206775,0.850517,0
0.797792,0.620044,14
0.957225,0.152854,8
0.940621,0.155769,8
0.390431,0.402693,6
0.956757,0.460616,3
0.934685,0.837893,2
0.661745,0.480038,9
-0.010645,0.182387,11
0.964705,0.126286,8
0.446025,0.01526,7
0.193037,0.844338,0
0.015644,0.189505,11
0.661585,0.467488,9
0.96223,0.154399,8
0.16516,0.829241,0
0.217011,0.577344,1
0.178412,0.836235,0
0.186819,0.837383,0
0.036963,0.45114,13
0.812569,0.286395,4
0.175276,0.834793,0
0.167479,0.833336,0
0.745251,0.950889,5
0.171835,0.834016,0
0.650536,0.136893,12
0.1798,0.83541,0
0.64783,0.139232,12
-0.000708,0.48272,13
0.635099,0.157857,12
0.644572,0.138774,12
0.457151,-0.000727,7
0.164538,0.829615,0
0.74195,0.92105,5
0.654035,0.449862,9
0.85175,0.294793,4
0.221895,0.59738,1
0.821795,0.267695,4
0.665244,0.465427,9
0.924714,0.832875,2
0.383622,0.375907,6
0.767588,0.254476,4
0.761214,0.937765,5
0.399235,0.419483,6
0.153447,0.82413,0
0.983332,0.446673,3
0.787363,0.285352,4
0.010646,0.471501,13
0.382008,0.443406,6
0.018959,0.177329,11
0.204506,0.84734,0
0.629139,0.160927,12
0.62342,0.160507,12
0.811469,0.259459,4
0.406984,0.441208,6
0.643975,0.468759,9
0.009564,0.47244,13
0.629497,0.147569,12
0.959797,0.457426,3
0.164235,0.825868,0
0.956662,0.46104,3
0.944693,0.465769,3
0.953107,0.457961,3
0.195245,0.847781,0
0.013342,0.470572,13
0.728932,0.933752,5
0.20077,0.561084,1
0.644729,0.128192,12
0.205847,0.853723,0
0.933936,0.128907,8
0.026248,0.450844,13
0.750279,0.912623,5
0.943301,0.460678,3
0.179433,0.538653,1
0.437926,0.00233,7
0.623544,0.142145,12
0.38144,0.409918,6
0.799075,0.261824,4
0.157962,0.826256,0
0.428641,-0.00431,7
0.790892,0.628161,14
0.361491,0.195917,10
0.639971,0.442996,9
0.394131,0.211197,10
0.809094,0.604282,14
-0.005785,0.18033,11
0.012393,0.473727,13
0.805102,0.60885,14
0.703105,0.915414,5
0.802967,0.611838,14
0.761577,0.90293,5
0.390662,0.407124,6
0.672283,0.45921,9
0.437848,0.001947,7
0.928905,0.835219,2
0.781093,0.250769,4
0.765348,0.930594,5
0.410855,0.226417,10
0.625696,0.149979,12
0.191758,0.537456,1
0.644095,0.148687,12
0.964586,0.84358,2
0.661998,0.463452,9
0.669672,0.463878,9
0.201869,0.847617,0
0.966204,0.157926,8
0.790569,0.629658,14
-0.002004,0.186,11
0.385378,0.414766,6
0.380146,0.417333,6
0.401433,0.424515,6
0.800841,0.278345,4
0.013257,0.470087,13
0.05009,0.437369,13
0.633382,0.445773,9
0.619576,0.16784,12
0.963932,0.46069,3
0.653771,0.45812,9
0.382626,0.216003,10
0.427578,0.00185,7
0.196992,0.549826,1
0.194889,0.555659,1
-0.00854,0.48839,13
0.955821,0.460004,3
-0.034771,0.247428,11
0.62766,0.14915,12
0.437735,-0.011589,7
0.332814,0.187971,10
0.402891,-0.024853,7
-0.031,0.197313,11
0.212551,0.5702,1
-0.017736,0.235323,11
0.378366,0.399747,6
0.48547,0.014362,7
0.365802,0.200454,10
0.464242,0.012932,7
0.200672,0.846141,0
0.644198,0.481173,9
0.398075,0.434133,6
0.664802,0.474073,9
0.451028,0.017052,7
0.019601,0.164631,11
0.79911,0.618957,14
0.381547,0.426885,6
0.211021,0.577655,1
0.016667,0.140342,11
0.218856,0.859591,0
0.62945,0.163761,12
0.637176,0.455835,9
0.450969,0.003867,7
0.20812,0.573766,1
0.457448,-0.000825,7
0.020752,0.15368,11
0.764156,0.954935,5
0.385936,0.404856,6
0.391071,0.403838,6
-0.006504,0.173651,11
-0.020689,0.194783,11
0.36444,0.392952,6
0.96238,0.841805,2
0.012233,0.471113,13
0.810714,0.280792,4
0.650775,0.443099,9
-0.020685,0.179455,11
0.93565,0.838832,2
0.642669,0.450354,9
0.457685,-0.000294,7
0.919778,0.834325,2
0.660226,0.483826,9
0.365783,0.204521,10
0.828705,0.275522,4
0.408867,0.238276,10
0.945632,0.465731,3
-0.000627,0.17689,11
0.387377,0.412071,6
0.839688,0.284101,4
0.450579,0.006756,7
0.008165,0.164051,11
0.003536,0.482401,13
0.20249,0.560769,1
0.420153,0.00907,7
0.824143,0.272348,4
0.835849,0.272031,4
0.786032,0.638033,14
0.184723,0.837631,0
0.454862,0.008687,7
0.222964,0.861659,0
0.374142,0.19908,10
0.162547,0.829163,0
0.386722,0.220302,10
0.001557,0.478559,13
0.198832,0.561136,1
0.952429,0.458468,3
0.97299,0.134143,8
0.369355,0.213545,10
0.207082,0.574055,1
0.938394,0.841845,2
0.724284,0.913788,5
0.359415,0.389262,6
0.949488,0.462729,3
0.648768,0.441136,9
0.004416,0.164871,11
0.381909,0.204585,10
0.456887,0.019558,7
0.95385,0.148848,8
-0.014384,0.191761,11
0.79647,0.620918,14
0.816505,0.278013,4
0.205311,0.569719,1
0.023483,0.46328,13
0.474031,0.015472,7
0.931307,0.84169,2
0.204769,0.845918,0
0.792376,0.25783,4
0.395933,0.239149,10
0.942624,0.167063,8
0.211655,0.575915,1
0.20509,0.565462,1
0.954466,0.125831,8
0.398189,0.245055,10
0.624015,0.430075,9
0.194444,0.544553,1
0.447168,0.008349,7
0.190924,0.843959,0
0.78428,0.276076,4
0.655876,0.450982,9
-0.00775,0.199386,11
0.180561,0.527158,1
0.80812,0.261853,4
0.225897,0.857875,0
0.941955,0.838956,2
0.469042,0.015196,7
0.826523,0.279903,4
0.809374,0.27701,4
0.017089,0.184024,11
0.8072,0.609832,14
0.391847,0.403529,6
0.615659,0.439594,9
0.958056,0.844708,2
0.432712,-0.000883,7
0.954889,0.837696,2
0.004889,0.178983,11
0.41347,0.224746,10
0.357236,0.214789,10
0.716788,0.928563,5
0.809522,0.603517,14
0.173499,0.829898,0
0.042108,0.446828,13
0.937553,0.840727,2
0.628147,0.138338,12
0.374432,0.411206,6
0.950905,0.461223,3
0.791625,0.63009,14
0.76789,0.954599,5
0.81186,0.600049,14
0.451319,0.012563,7
0.816577,0.280392,4
0.1785,0.833821,0
0.94219,0.161205,8
0.665848,0.472131,9
0.803929,0.612828,14
0.964146,0.155593,8
0.946144,0.468611,3
0.946737,0.17455,8
0.414987,0.004317,7
0.635266,0.471675,9
0.428192,0.25729,10
0.439253,-0.01183,7
0.920289,0.834524,2
0.010593,0.471485,13
0.82908,0.293755,4
0.689137,0.463855,9
0.960613,0.146169,8
0.637948,0.152535,12
0.920691,0.834155,2
-0.016405,0.493351,13
0.62337,0.150772,12
0.772136,0.655746,14
0.203186,0.561663,1
0.196682,0.561052,1
0.921117,0.834951,2
0.98186,0.853936,2
0.937807,0.472274,3
0.965562,0.121155,8
0.66903,0.4647,9
0.927205,0.162354,8
0.387,0.382887,6
0.657306,0.467649,9
-0.001112,0.19026,11
0.944708,0.464978,3
0.914235,0.827919,2
0.745513,0.932835,5
0.019889,0.156102,11
0.954321,0.161564,8
-0.005814,0.49298,13
0.955427,0.142452,8
0.9402,0.464678,3
0.202059,0.846926,0
0.397461,0.243058,10
0.617038,0.162961,12
0.637496,0.455355,9
0.673798,0.454205,9
0.215442,0.572483,1
0.944326,0.16204,8
0.972849,0.166133,8
-0.000162,0.150784,11
0.375844,0.202457,10
0.792887,0.624098,14
0.967744,0.839222,2
0.64916,0.437726,9
0.798491,0.27497,4
0.805356,0.291088,4
0.788225,0.266851,4
0.963192,0.455164,3
0.175447,0.836973,0
0.719037,0.92428,5
0.379451,0.23089,10
0.18488,0.842431,0
0.010014,0.195729,11
0.614669,0.454847,9
0.195868,0.84784,0
-0.016947,0.21543,11
0.924975,0.141803,8
0.782149,0.644558,14
0.024389,0.461148,13
0.966986,0.15187,8
0.167037,0.828713,0
0.639697,0.138902,12
0.396381,0.225786,10
0.707199,0.92044,5
0.796403,0.62553,14
0.961684,0.844061,2
0.976296,0.164868,8
0.745089,0.961598,5
0.009794,0.187927,11
0.175292,0.835303,0
0.95052,0.46185,3
0.457006,0.012493,7
0.166461,0.825042,0
0.79125,0.629821,14
0.768968,0.948198,5
0.385876,0.390096,6
0.163143,0.831109,0
0.444852,-0.002596,7
0.000905,0.158407,11
0.34241,0.172632,10
0.006423,0.468373,13
0.721772,0.933658,5
0.19622,0.556481,1
0.970464,0.151215,8
0.185516,0.841303,0
0.003652,0.473134,13
0.192407,0.548769,1
0.925647,0.831932,2
0.81367,0.28678,4
0.395268,0.416973,6
0.381014,0.413996,6
0.420132,0.007444,7
0.20272,0.563664,1
0.813998,0.275094,4
0.972503,0.146898,8
0.386907,0.238839,10
0.192625,0.550215,1
0.650176,0.162852,12
0.667067,0.480991,9
0.742455,0.948595,5
0.903784,0.829256,2
-0.013359,0.175762,11
0.755396,0.914689,5
0.930611,0.203059,8
0.941959,0.138123,8
0.438459,-0.002974,7
0.176315,0.834742,0
0.193946,0.845574,0
0.383915,0.391599,6
0.212556,0.569628,1
0.398466,0.416054,6
0.806817,0.605526,14
0.640795,0.468685,9
0.775632,0.651727,14
-0.044184,0.215893,11
0.42775,0.000585,7
0.191489,0.542006,1
0.967666,0.138537,8
0.943727,0.123517,8
0.643505,0.142024,12
0.947461,0.180835,8
-0.005216,0.494151,13
0.793706,0.625386,14
0.642046,0.459911,9
0.011532,0.205263,11
0.038252,0.455173,13
0.951735,0.460561,3
-0.019151,0.178381,11
0.374025,0.406,6
0.639175,0.159318,12
0.953093,0.462088,3
0.448627,0.008933,7
0.394744,0.234456,10
0.388768,0.219457,10
0.378415,0.216412,10
0.782647,0.273255,4
0.738506,0.932215,5
0.779356,0.260208,4
0.002063,0.174744,11
0.183665,0.838924,0
0.379543,0.197132,10
0.389387,0.375909,6
0.940239,0.840479,2
0.9407,0.472028,3
0.944481,0.841551,2
0.969278,0.842809,2
0.788335,0.637211,14
0.660915,0.465899,9
0.944776,0.465942,3
0.446702,0.004582,7
0.959364,0.449337,3
0.956366,0.450039,3
0.44518,0.003208,7
0.955625,0.144091,8
0.03715,0.446014,13
0.204213,0.565965,1
0.016254,0.46828,13
-0.02466,0.20914,11
0.764804,0.905755,5
0.391895,0.236652,10
0.799259,0.618029,14
0.924149,0.835071,2
0.389972,0.40807,6
0.461211,0.026121,7
0.169674,0.829067,0
0.948178,0.154603,8
0.965307,0.847473,2
0.048329,0.439248,13
0.819653,0.276078,4
0.635038,0.164569,12
0.616035,0.151509,12
0.016261,0.187179,11
0.19939,0.567943,1
0.402961,0.433632,6
0.0561,0.43375,13
0.419711,-0.012438,7
0.018453,0.197402,11
0.634459,0.131912,12
0.773735,0.931209,5
0.367591,0.197446,10
0.440995,0.004302,7
0.776199,0.650969,14
0.799011,0.276834,4
0.204904,0.565119,1
0.479916,0.018886,7
0.198341,0.561049,1
-0.017525,0.200386,11
0.413294,-0.002465,7
0.005535,0.486177,13
0.399173,0.208002,10
0.950705,0.140449,8
0.382594,0.21993,10
0.001111,0.186958,11
0.639872,0.476952,9
0.788973,0.94198,5
0.646156,0.119753,12
0.767621,0.954384,5
0.801719,0.616317,14
0.39334,0.223434,10
0.391564,0.410197,6
0.173925,0.83731,0
0.63615,0.146881,12
0.018733,0.468225,13
0.95837,0.45644,3
0.389406,0.413423,6
0.946684,0.838725,2
0.205155,0.560221,1
0.018491,0.193918,11
0.764143,0.91217,5
0.649126,0.123273,12
0.647869,0.435952,9
0.203712,0.562139,1
0.394374,0.410219,6
0.951529,0.469697,3
0.417522,0.256376,10
0.410746,-0.013132,7
0.960384,0.13963,8
0.016182,0.470311,13
0.79078,0.632472,14
0.481475,0.018727,7
0.978982,0.123981,8
0.393433,0.416904,6
0.024998,0.462449,13
0.962022,0.160772,8
0.20725,0.570646,1
0.416013,0.279508,10
0.413159,0.000951,7
0.019565,0.179641,11
0.979359,0.154908,8
0.362433,0.203633,10
0.943201,0.483415,3
0.168722,0.828806,0
0.03774,0.444529,13
0.654452,0.468841,9
0.625383,0.16033,12
0.390417,0.408418,6
0.178011,0.835226,0
-0.025201,0.209433,11
0.607668,0.158498,12
0.20969,0.574261,1
0.201979,0.57508,1
0.038543,0.121727,11
-0.000464,0.209715,11
0.646925,0.148914,12
0.450349,0.001772,7
0.966547,0.136742,8
0.904504,0.831656,2
0.635955,0.1496,12
0.202567,0.566473,1
0.03393,0.184319,11
0.613412,0.149913,12
0.385065,0.401588,6
0.82633,0.291032,4
0.033271,0.148503,11
0.812655,0.265709,4
0.663056,0.465331,9
0.671715,0.479107,9
0.635939,0.16289,12
0.641961,0.13956,12
0.597218,0.164401,12
0.721233,0.930238,5
-0.013787,0.189817,11
0.781501,0.27817,4
0.634557,0.134281,12
0.952109,0.174835,8
0.386002,0.41595,6
0.6436,0.445911,9
0.182679,0.838488,0
0.927875,0.833303,2
-0.008042,0.490215,13
0.959444,0.465453,3
0.008555,0.200138,11
0.951738,0.458848,3
0.375285,0.226539,10
0.942267,0.83763,2
0.361305,0.192263,10
0.406161,0.451551,6
0.668092,0.458222,9
0.93512,0.15069,8
0.943903,0.472598,3
0.026181,0.181497,11
0.369033,0.396178,6
0.641136,0.450776,9
0.382294,0.412135,6
0.007661,0.197911,11
0.404967,0.232594,10
0.36464,0.199928,10
0.43481,0.001521,7
0.18885,0.551646,1
0.638448,0.145924,12
0.959297,0.840034,2
0.489007,0.017098,7
0.745989,0.947447,5
0.788267,0.635655,14
0.962345,0.118263,8
0.837891,0.288524,4
0.379693,0.417238,6
0.655142,0.481754,9
0.35087,0.203597,10
0.803902,0.611675,14
0.632447,0.429994,9
0.982214,0.847917,2
0.212475,0.576368,1
0.202027,0.563437,1
0.635199,0.149777,12
0.79949,0.619884,14
0.760537,0.946236,5
0.384685,0.203425,10
0.396702,0.382142,6
0.38374,0.417777,6
0.811527,0.60168,14
0.944176,0.467909,3
0.206558,0.568026,1
0.766542,0.930064,5
-0.00084,0.488052,13
0.20105,0.576181,1
0.94152,0.463928,3
0.975597,0.134094,8
0.190017,0.846448,0
0.79105,0.275656,4
0.814232,0.27827,4
0.774148,0.65386,14
0.948255,0.4672,3
-0.001944,0.478288,13
0.40133,-0.010302,7
0.656692,0.109449,12
0.964669,0.151015,8
0.944219,0.461933,3
0.016625,0.465834,13
0.806076,0.607287,14
0.7141,0.945755,5
0.395731,0.447287,6
0.379531,0.415599,6
0.401059,0.204525,10
0.961136,0.843008,2
0.787594,0.635428,14
0.967269,0.115542,8
0.932672,0.836043,2
0.19972,0.560011,1
0.944881,0.468167,3
0.370521,0.229077,10
0.022372,0.196361,11
0.806862,0.274667,4
0.802776,0.280926,4
0.788711,0.276687,4
0.931901,0.473895,3
0.38367,0.451879,6
0.973288,0.116477,8
0.947102,0.840776,2
0.674675,0.47413,9
0.713965,0.967606,5
0.369378,0.197554,10
0.819601,0.284617,4
0.947351,0.472824,3
0.184836,0.538714,1
0.74883,0.940696,5
0.398101,0.23209,10
0.949601,0.840758,2
0.805559,0.270819,4
0.385801,0.214739,10
0.378945,0.420669,6
0.662564,0.465301,9
0.409038,-0.011591,7
0.014689,0.466462,13
0.782463,0.26205,4
0.970628,0.842176,2
0.400084,0.229808,10
0.412542,0.430105,6
0.44941,0.000874,7
0.183992,0.838541,0
-0.013603,0.168931,11
0.386456,0.40258,6
0.929582,0.830168,2
0.949664,0.465894,3
0.609687,0.165508,12
0.179428,0.837751,0
0.062337,0.422837,13
0.80625,0.281522,4
0.376345,0.404489,6
0.967825,0.840139,2
0.374606,0.40162,6
0.004704,0.478459,13
0.769699,0.933456,5
0.96645,0.456184,3
0.379254,0.391415,6
0.765188,0.922255,5
0.386148,0.417458,6
0.676252,0.489104,9
-0.008641,0.16059,11
0.656568,0.444583,9
0.801401,0.274273,4
0.028496,0.163897,11
0.024861,0.454956,13
0.948542,0.466433,3
0.384452,0.415346,6
0.771516,0.975949,5
0.940617,0.839382,2
0.934971,0.168333,8
0.160471,0.830472,0
0.940089,0.461217,3
0.201067,0.560466,1
0.947747,0.839907,2
0.210914,0.570914,1
0.667002,0.485833,9
0.228319,0.864475,0
0.828628,0.263473,4
0.013728,0.465745,13
0.46866,0.027229,7
0.399821,0.42562,6
0.205498,0.557569,1
0.799582,0.619126,14
0.06319,0.424098,13
0.950626,0.140899,8
0.185104,0.541662,1
0.014892,0.191513,11
0.19739,0.543857,1
0.94134,0.473436,3
0.366858,0.219462,10
0.001437,0.184985,11
-0.010706,0.490088,13
0.948909,0.842777,2
0.39567,0.429399,6
0.416817,0.241772,10
0.804223,0.611878,14
0.035261,0.455003,13
0.787301,0.637504,14
0.407714,0.245902,10
-0.012831,0.185652,11
0.641172,0.149788,12
0.211705,0.580508,1
0.965987,0.453732,3
0.941308,0.467426,3
0.39624,0.437344,6
0.045595,0.444142,13
0.633506,0.443212,9
0.387288,0.220312,10
0.976592,0.847138,2
0.635487,0.156998,12
0.37178,0.414401,6
0.952648,0.839373,2
0.801158,0.61577,14
0.384397,0.220781,10
0.637465,0.457192,9
0.635526,0.436029,9
0.768311,0.903229,5
0.392035,0.411093,6
0.001636,0.476983,13
0.749021,0.938234,5
0.378429,0.414462,6
0.407018,0.239917,10
0.794917,0.266307,4
0.803576,0.61066,14
0.941351,0.837394,2
0.370011,0.370698,6
0.92912,0.837059,2
0.008453,0.159341,11
-0.030843,0.218001,11
0.942617,0.136199,8
0.653377,0.149939,12
0.369214,0.215355,10
0.02047,0.460112,13
0.005775,0.480352,13
0.741813,0.956257,5
0.393369,0.395377,6
0.958347,0.462029,3
0.806619,0.290172,4
0.665334,0.449595,9
0.425227,-0.000806,7
0.781534,0.644602,14
0.930366,0.832367,2
-0.004468,0.172584,11
0.657914,0.467312,9
0.184216,0.83466,0
0.1862,0.535519,1
0.38012,0.207542,10
0.028135,0.196361,11
0.200104,0.556397,1
0.646301,0.149592,12
0.375243,0.411431,6
0.785266,0.26944,4
0.036846,0.44723,13
0.943685,0.841768,2
0.945128,0.468617,3
0.987109,0.152678,8
0.640453,0.152038,12
0.190761,0.841057,0
0.967499,0.150796,8
0.629647,0.153421,12
0.952135,0.464825,3
0.42819,-0.001894,7
0.722387,0.945632,5
0.00228,0.151807,11
0.190539,0.550579,1
0.638308,0.141382,12
0.951713,0.840089,2
0.787332,0.635285,14
0.74612,0.967656,5
0.938365,0.468801,3
0.968407,0.110729,8
0.801838,0.614953,14
0.431663,0.007491,7
0.031383,0.457327,13
0.651649,0.449268,9
0.746847,0.955742,5
0.963343,0.147607,8
0.380458,0.46218,6
0.391445,0.21859,10
0.157906,0.826189,0
0.019266,0.154396,11
0.947477,0.837971,2
0.647794,0.148917,12
0.208841,0.569723,1
0.173591,0.835269,0
0.79777,0.274916,4
-0.008352,0.489361,13
0.793418,0.278224,4
0.803968,0.612001,14
0.203253,0.562994,1
0.406879,0.227641,10
0.195364,0.84786,0
0.373416,0.384723,6
0.385344,0.389707,6
0.73198,0.94107,5
0.37464,0.399848,6
0.787482,0.634799,14
0.346483,0.194643,10
0.207985,0.556446,1
0.487331,0.01242,7
0.960487,0.142553,8
0.613098,0.160242,12
0.735098,0.922568,5
0.640837,0.45086,9
0.670433,0.462523,9
0.175196,0.83298,0
0.055842,0.433723,13
0.959027,0.461497,3
0.171299,0.833911,0
0.390594,0.377656,6
0.75674,0.921591,5
0.013294,0.176095,11
0.95283,0.460459,3
0.192664,0.541792,1
0.206538,0.848881,0
0.179042,0.83306,0
0.955701,0.146803,8
0.941424,0.46558,3
0.187002,0.547392,1
0.961424,0.457467,3
0.948415,0.467978,3
-0.005057,0.484362,13
0.660566,0.476781,9
0.727043,0.910388,5
0.386661,0.421888,6
0.391667,0.41937,6
0.926019,0.833894,2
0.043493,0.196241,11
0.648345,0.455824,9
0.802927,0.613227,14
0.186949,0.842586,0
0.942123,0.149406,8
0.77709,0.65183,14
0.214322,0.856639,0
0.016823,0.196914,11
0.711442,0.936409,5
0.810947,0.272207,4
-0.001013,0.484618,13
0.013126,0.17851,11
0.197824,0.548386,1
0.394749,0.434163,6
0.942349,0.470693,3
0.754301,0.937716,5
0.440342,-0.003408,7
0.393831,0.417442,6
0.820831,0.270848,4
0.613531,0.168776,12
0.77611,0.651556,14
0.742408,0.930679,5
0.799968,0.258716,4
0.816709,0.591301,14
0.807945,0.274877,4
0.943206,0.839388,2
0.221985,0.856965,0
0.94456,0.840296,2
0.197154,0.555121,1
0.796103,0.623373,14
0.821467,0.275681,4
0.399927,0.239207,10
0.79171,0.631574,14
0.412341,0.224512,10
0.615422,0.136652,12
0.359699,0.203758,10
0.381275,0.373015,6
0.756884,0.952324,5
0.820824,0.272158,4
0.950084,0.468484,3
0.432181,0.000505,7
0.206951,0.584463,1
0.799177,0.618513,14
0.945191,0.468105,3
0.808714,0.607172,14
0.198655,0.563261,1
0.378763,0.429517,6
0.461589,0.01159,7
0.19381,0.84755,0
0.945281,0.165246,8
0.1922,0.544218,1
0.213672,0.573292,1
-0.015554,0.183186,11
0.474801,0.019112,7
0.198831,0.565413,1
0.649074,0.468892,9
0.980394,0.844735,2
0.451647,0.007709,7
0.372389,0.210229,10
-0.005347,0.489376,13
0.415057,0.220928,10
0.181736,0.841319,0
0.957473,0.462527,3
0.928093,0.47701,3
0.723582,0.901359,5
0.616193,0.154567,12
0.952002,0.473822,3
0.406759,0.228905,10
0.376511,0.374951,6
0.928476,0.833881,2
0.463779,0.006622,7
0.935731,0.474562,3
0.788764,0.634796,14
0.750925,0.90954,5
0.953797,0.168713,8
0.373309,0.405408,6
0.656886,0.468379,9
0.745714,0.941076,5
0.672779,0.460686,9
0.396416,0.408198,6
0.398829,0.005001,7
0.372086,0.209001,10
0.964856,0.121589,8
0.454391,-0.00342,7
0.961302,0.131266,8
0.807943,0.275591,4
0.942431,0.464613,3
0.945891,0.470977,3
0.440198,-0.003291,7
-0.017167,0.216834,11
0.007402,0.21151,11
0.349472,0.169946,10
0.612368,0.181068,12
0.018855,0.158185,11
0.954478,0.164215,8
0.96741,0.842881,2
0.779641,0.917177,5
0.206882,0.85208,0
0.826039,0.283648,4
0.033642,0.445043,13
0.427782,-0.006578,7
0.63012,0.457689,9
0.667911,0.459486,9
0.033428,0.458619,13
0.949313,0.145915,8
0.929348,0.834361,2
0.950763,0.841258,2
0.000172,0.477889,13
0.203812,0.850798,0
0.376084,0.23878,10
0.756854,0.939753,5
0.793471,0.282461,4
0.924564,0.83322,2
0.207871,0.56882,1
0.196687,0.845268,0
0.2112,0.566901,1
0.656355,0.442487,9
0.746913,0.884992,5
0.820568,0.586378,14
0.217864,0.860013,0
0.422401,0.000292,7
0.742804,0.955353,5
0.805635,0.609915,14
0.812986,0.283552,4
0.202611,0.557638,1
0.201982,0.555906,1
0.951886,0.462262,3
0.459916,0.015818,7
0.943612,0.466145,3
0.604482,0.163173,12
0.80061,0.279551,4
0.408579,0.248451,10
0.028609,0.17775,11
0.662031,0.111708,12
0.197619,0.550463,1
0.380689,0.205587,10
0.026694,0.461009,13
0.795558,0.283885,4
0.20441,0.558724,1
0.033495,0.452198,13
-0.010778,0.173242,11
0.774161,0.94815,5
0.176,0.529867,1
0.636758,0.47216,9
0.657937,0.45181,9
0.394318,0.389661,6
0.383069,0.426357,6
0.806119,0.267597,4
0.78716,0.636028,14
0.94911,0.183786,8
0.403652,0.233165,10
-0.004222,0.48711,13
0.793955,0.284687,4
-0.009302,0.206964,11
0.945967,0.155045,8
0.936675,0.468634,3
0.007736,0.478594,13
0.402856,0.416872,6
0.79744,0.621813,14
-0.027805,0.507671,13
0.96317,0.160309,8
0.405839,0.265134,10
0.966795,0.843772,2
0.93252,0.474537,3
0.180039,0.83671,0
0.806917,0.607507,14
0.954698,0.163508,8
